Date,Open,High,Low,Close,Volume
2007-03-30,106.4706,106.9197,105.2130,106.2909,128194100
2007-04-02,106.4107,106.6352,105.9017,106.4107,79416400
2007-04-03,107.0170,107.7730,106.9721,107.5559,82417800
2007-04-04,107.5559,107.7505,107.1592,107.6757,63995200
2007-04-05,107.5409,108.1173,107.4960,107.9676,46822800
2007-04-09,108.2745,108.3868,107.9002,108.1173,50967400
2007-04-10,108.0350,108.4242,107.9901,108.2446,56620000
2007-04-11,108.4018,108.4317,107.4436,107.8029,106365700
2007-04-12,107.5933,108.4766,107.2939,108.2820,115534400
2007-04-13,108.4616,108.7760,108.0574,108.7760,84287000
2007-04-16,109.1578,109.9288,109.1503,109.8090,83064600
2007-04-17,110.0111,110.3330,109.7716,110.1009,108424100
2007-04-18,109.7341,110.5575,109.7117,110.2357,88345300
2007-04-19,109.6967,110.3330,109.5545,110.2057,102947700
2007-04-20,110.9467,111.2462,110.0635,111.2462,124114100
2007-04-23,111.0590,111.3285,110.7596,110.8270,77270800
2007-04-24,110.9542,111.0815,110.2731,110.8719,114471000
2007-04-25,111.3285,112.0246,110.7970,111.8899,108418800
2007-04-26,111.8974,112.1294,111.6055,112.0171,88741600
2007-04-27,111.5980,112.0845,111.4108,111.9273,108191100
2007-04-30,112.0097,112.0845,110.9393,110.9991,100874100
2007-05-01,111.0965,111.8824,110.5351,111.2836,134342700
2007-05-02,111.4557,112.2417,111.3435,111.9348,87129800
2007-05-03,112.2567,112.5785,112.0770,112.5411,86569700
2007-05-04,112.8405,113.1175,112.4438,112.9678,96409000
2007-05-07,112.9378,113.1774,112.8854,112.9902,63461400
2007-05-08,112.7133,112.9678,112.3764,112.8405,80584000
2007-05-09,112.7582,114.3900,112.5561,113.1474,102070100
2007-05-10,112.8255,113.0426,111.7327,111.9647,153617800
2007-05-11,112.0920,112.9753,112.0695,112.9229,113408900
2007-05-14,112.9229,113.2522,112.1219,112.6758,108027500
2007-05-15,112.8031,113.5217,112.4213,112.7058,180673300
2007-05-16,112.8780,113.4992,112.5636,113.4768,114166500
2007-05-17,113.3121,113.7462,113.1100,113.2522,101132800
2007-05-18,113.7837,114.2403,113.6340,114.2403,99182000
2007-05-21,114.2103,114.6969,114.1504,114.1804,174664600
2007-05-22,114.3001,114.6445,114.0606,114.0906,82148800
2007-05-23,114.4873,114.8990,114.0457,114.1055,133786600
2007-05-24,114.1729,114.6819,112.8330,113.0726,187593000
2007-05-25,113.4019,113.7912,113.1624,113.5441,83309200
2007-05-29,113.7313,114.1504,113.3645,113.9558,82020000
2007-05-30,113.3720,114.9289,113.2822,114.8840,129013600
2007-05-31,115.0262,115.1909,114.6145,114.7642,114866700
2007-06-01,115.1834,115.5726,114.9065,115.3331,107771700
2007-06-04,114.9289,115.5652,114.8840,115.3481,78008800
2007-06-05,115.0786,115.1984,114.4199,114.8915,126917900
2007-06-06,114.4199,114.4873,113.5891,113.6564,164096800
2007-06-07,113.4468,114.1504,111.5755,111.6055,232414600
2007-06-08,111.9647,113.1699,111.5980,113.0576,175886000
2007-06-11,112.9753,113.7388,112.8031,113.2522,102015600
2007-06-12,112.7806,113.4319,111.9423,112.0171,233898000
2007-06-13,112.6534,113.8286,112.0695,113.6938,193208200
2007-06-14,113.8211,114.6145,113.7986,114.4199,146396500
2007-06-15,115.1208,115.5117,114.9629,115.0681,154030800
2007-06-18,115.3012,115.3087,114.7599,114.9328,88537500
2007-06-19,114.6772,115.3012,114.5344,115.2185,110851700
2007-06-20,115.4515,115.4515,113.4820,113.6173,177119700
2007-06-21,113.5722,114.3465,112.9482,114.2487,205262000
2007-06-22,113.9030,114.0909,112.6476,113.1738,204964700
2007-06-25,112.9407,113.7000,112.0236,112.6325,232014400
2007-06-26,112.9182,113.1061,111.4673,111.4748,198445700
2007-06-27,111.3546,113.1888,111.3019,113.0610,213638000
2007-06-28,113.0460,113.8203,112.5122,113.0460,157705000
2007-06-29,113.4369,114.0007,112.1213,113.0836,199701800
2007-07-02,113.4143,114.2036,113.3392,114.1059,103357000
2007-07-03,114.3991,114.6397,114.2563,114.5194,54048400
2007-07-05,114.5645,114.6848,113.9856,114.3991,89279000
2007-07-06,114.5494,115.1433,114.2112,115.0005,81109000
2007-07-09,115.1358,115.2861,114.7299,115.0907,72348100
2007-07-10,114.4818,114.7223,113.3392,113.4519,180362600
2007-07-11,113.3241,114.3014,113.1512,114.2563,175607600
2007-07-12,114.5419,116.3311,114.5194,116.0604,133882500
2007-07-13,116.1957,116.8648,116.0604,116.4062,111794300
2007-07-16,116.5115,116.9174,116.2033,116.3912,98378700
2007-07-17,116.4664,116.8798,116.2784,116.3311,126201300
2007-07-18,115.9402,116.3686,115.2410,116.1206,237887400
2007-07-19,116.6693,116.9174,116.3311,116.5716,145212700
2007-07-20,116.4363,116.5115,114.8877,115.3914,245502500
2007-07-23,115.9026,116.3085,115.2410,115.7447,121183900
2007-07-24,115.1057,115.9777,113.3316,113.7376,256732400
2007-07-25,114.2788,114.5570,112.9482,113.9706,265214500
2007-07-26,112.9031,113.3617,110.0465,111.2719,467592500
2007-07-27,111.4147,111.9108,109.0392,109.0843,422987600
2007-07-30,109.7007,111.1140,109.2196,110.7908,283017500
2007-07-31,111.5049,112.3544,109.0317,109.5429,316976700
2007-08-01,109.1369,110.5126,108.2123,110.0766,467670000
2007-08-02,110.3247,111.0764,109.1971,110.9562,294758400
2007-08-03,110.7156,110.9411,107.6485,108.0996,359398200
2007-08-06,108.4078,110.3773,107.1448,109.9112,324980000
2007-08-07,109.7083,112.0086,109.1745,111.0839,232568700
2007-08-08,111.5651,113.2038,110.7607,112.6325,274930600
2007-08-09,110.8283,111.9710,109.2196,109.2948,357622100
2007-08-10,108.5431,110.1292,107.5884,108.7836,411018400
2007-08-13,110.1292,110.4224,109.0167,109.1745,181917200
2007-08-14,109.5278,109.7985,107.2877,107.5057,264134500
2007-08-15,107.2877,108.5957,105.7090,106.0248,323834000
2007-08-16,105.0851,107.4531,102.9878,106.8216,546743700
2007-08-17,109.3775,109.6105,106.2879,108.7836,388218100
2007-08-20,109.1294,109.3550,107.7162,108.7310,187320400
2007-08-21,108.7009,109.7308,108.3551,108.9490,157066400
2007-08-22,109.7609,110.3548,109.2497,110.2420,173156700
2007-08-23,110.7607,110.9937,109.4602,110.1443,203915300
2007-08-24,110.1142,111.5049,109.9639,111.5049,128901900
2007-08-27,111.1441,111.5049,110.3021,110.4675,113024300
2007-08-28,109.8737,109.9413,107.8440,108.0394,219790700
2007-08-29,108.5280,110.3097,108.2198,110.1593,207654200
2007-08-30,109.3399,110.6479,109.2347,109.8661,191817300
2007-08-31,110.9937,111.6327,110.3773,110.9486,185477500
2007-09-04,110.8434,112.7453,110.8058,112.0687,120062000
2007-09-05,111.4072,111.5275,110.5051,111.0990,166261800
2007-09-06,111.2193,111.7154,110.5953,111.3546,127878400
2007-09-07,110.1142,110.4224,109.1971,109.8060,235447600
2007-09-10,110.1443,110.2946,108.4980,109.5955,192305900
2007-09-11,109.9338,111.0313,109.8511,110.8735,162081900
2007-09-12,110.7231,111.5876,110.4901,111.1591,149554600
2007-09-13,111.6703,112.3469,111.4072,111.9409,154079000
2007-09-14,111.2268,112.0762,111.0614,111.9334,121911000
2007-09-17,111.4899,111.7455,110.9787,111.3320,109870800
2007-09-18,111.8808,114.6397,111.3546,114.6096,263759500
2007-09-19,115.3237,116.0604,114.7975,115.2861,193779900
2007-09-20,115.2711,115.3388,114.3465,114.4743,175186800
2007-09-21,115.3407,115.6503,114.6080,114.7817,141457500
2007-09-24,115.1216,115.4237,114.3210,114.5702,139450200
2007-09-25,113.9056,114.5476,113.6488,114.3437,142289900
2007-09-26,114.9932,115.3860,114.3437,114.9479,135547000
2007-09-27,115.4917,115.6352,114.9479,115.6277,102713300
2007-09-28,115.4464,115.7032,114.7893,115.2425,133372100
2007-10-01,115.2576,116.8814,115.1820,116.5416,148162300
2007-10-02,116.7757,116.8059,116.1715,116.3829,112978800
2007-10-03,116.1715,116.6246,115.5672,116.1488,119055900
2007-10-04,116.3981,116.5113,116.0053,116.3301,76864400
2007-10-05,117.0929,117.9011,116.7908,117.7123,134579700
2007-10-08,117.3648,117.4404,116.8966,117.0854,71280400
2007-10-09,117.5234,118.2032,117.0929,118.1881,94054300
2007-10-10,117.8558,118.1579,117.3799,117.9917,101711100
2007-10-11,118.5280,118.9736,116.7228,117.4253,233529100
2007-10-12,117.4177,118.0899,117.2742,118.0748,124546700
2007-10-15,118.0295,118.0975,116.2697,117.0778,161151900
2007-10-16,116.6246,116.7077,115.9147,116.1488,166525700
2007-10-17,117.0552,117.1382,115.1594,116.5038,216687300
2007-10-18,115.8996,116.4585,115.6201,116.0808,148367500
2007-10-19,115.6277,118.1881,113.0370,113.0446,297169900
2007-10-22,112.4328,113.8678,112.2817,113.7017,261989800
2007-10-23,114.3965,114.7666,113.4826,114.6231,180085100
2007-10-24,114.2077,114.6080,112.4177,114.4116,326694200
2007-10-25,114.5400,115.0234,113.2032,114.6835,237374500
2007-10-26,115.6050,116.0280,114.7289,116.0280,176484000
2007-10-29,116.2621,116.6473,115.9751,116.4132,106841000
2007-10-30,115.8996,116.1261,115.4615,115.6050,132981600
2007-10-31,116.2999,117.2742,115.4388,116.8059,220954400
2007-11-01,115.7787,115.8694,113.7394,114.0718,333040800
2007-11-02,114.4494,114.8044,112.6971,114.2002,331228200
2007-11-05,113.0219,114.1699,112.5159,113.3316,226841000
2007-11-06,113.9434,114.8875,113.2183,114.8573,177800500
2007-11-07,113.6261,114.1473,111.4433,111.7152,306639700
2007-11-08,111.7757,112.0853,109.5702,111.1488,374509900
2007-11-09,110.0385,111.4358,109.4343,109.6231,277745100
2007-11-12,109.6760,110.7334,108.5355,108.5355,243087800
2007-11-13,109.7968,112.0174,109.6835,111.8436,191117400
2007-11-14,112.7047,112.8406,110.8618,111.5340,230558800
2007-11-15,110.7032,111.3980,109.1548,109.9252,263111100
2007-11-16,110.5068,110.6276,109.1926,110.1140,308770600
2007-11-19,109.7288,109.7893,108.1503,108.5808,267746000
2007-11-20,108.7772,109.9176,107.3346,109.2454,414767500
2007-11-21,108.0672,108.6941,107.0022,107.0098,259012400
2007-11-23,108.0596,109.0188,107.7802,108.8602,77688400
2007-11-26,109.0868,109.4267,106.2394,106.4584,214232000
2007-11-27,107.0551,108.1805,106.4584,107.6820,293897900
2007-11-28,108.9056,111.3829,108.8678,111.1261,258596900
2007-11-29,110.7409,111.5717,110.3482,111.1639,199409900
2007-11-30,112.5687,113.1956,111.2772,112.2817,222908000
2007-12-03,111.9267,112.1231,111.2470,111.5415,146430400
2007-12-04,110.7711,111.4358,110.5068,110.5445,136533900
2007-12-05,111.7303,112.6896,111.6548,112.3950,171130000
2007-12-06,112.2591,114.2077,112.2137,114.0038,154457400
2007-12-07,114.3663,114.4267,113.7092,113.9811,148980100
2007-12-10,114.2606,114.9932,113.9434,114.8648,123914300
2007-12-11,114.9101,115.4766,111.6548,111.7152,250346400
2007-12-12,114.0944,114.6307,111.1790,112.8180,322435600
2007-12-13,112.0249,112.8331,111.2545,112.5838,237551300
2007-12-14,111.7303,112.6140,111.1035,111.1563,159152900
2007-12-17,110.7334,110.9297,109.4116,109.5702,177269400
2007-12-18,110.3482,110.6352,108.7318,110.1820,245569300
2007-12-19,110.2273,110.9448,109.4720,110.1820,198917200
2007-12-20,110.9071,110.9222,109.6533,110.8769,214813800
2007-12-21,111.8897,112.6869,111.6771,112.4668,146084400
2007-12-24,112.9906,113.4917,112.7325,113.3019,45601400
2007-12-26,112.8616,113.6436,112.7477,113.5449,67093100
2007-12-27,113.1425,113.1501,111.8518,112.1175,122981700
2007-12-28,112.7780,112.8312,111.5329,111.8366,116398100
2007-12-31,111.6847,112.0720,110.8951,111.0090,108126800
2008-01-02,111.2520,111.6012,109.2400,110.0372,204935600
2008-01-03,110.0220,110.4624,109.3842,109.9840,125133300
2008-01-04,108.8300,108.9059,106.9850,107.2887,232330900
2008-01-07,107.6683,107.9872,106.3700,107.1976,234991000
2008-01-08,107.8733,108.4959,105.1097,105.4665,326365700
2008-01-09,105.6032,106.8939,104.5478,106.5750,301824900
2008-01-10,106.0511,108.4200,105.8158,107.2735,335701200
2008-01-11,106.8863,107.7367,105.5349,106.4080,267076600
2008-01-14,107.1748,107.7063,106.5978,107.2659,170365500
2008-01-15,106.1347,107.4254,104.6997,104.9047,239940100
2008-01-16,104.2897,105.6260,103.4697,104.0012,378802600
2008-01-17,104.6314,104.6845,100.9263,101.3059,397892600
2008-01-18,102.3005,102.5131,99.5368,100.2657,348561500
2008-01-22,96.5834,100.5466,95.6647,99.2483,435923700
2008-01-23,96.4923,101.8829,96.3025,101.6324,511913000
2008-01-24,102.1031,102.8471,101.2148,102.4903,259949300
2008-01-25,103.6443,103.8342,100.6757,101.0098,269603900
2008-01-28,101.1768,102.8927,100.2657,102.6801,217934600
2008-01-29,103.3331,103.5988,102.4068,103.1888,168968300
2008-01-30,102.9383,105.1856,102.1942,102.4296,334939200
2008-01-31,101.2831,105.1856,101.1313,104.2973,343680800
2008-02-01,104.7301,105.9980,104.4112,105.9752,206843600
2008-02-04,105.6943,105.7626,104.5023,104.6390,124694300
2008-02-05,103.2116,103.4469,101.4881,101.8374,286882500
2008-02-06,102.1790,102.6877,100.5315,101.0174,250792900
2008-02-07,100.0683,102.3384,100.0152,101.6855,297368100
2008-02-08,101.0477,101.9057,100.2961,101.0326,221643500
2008-02-11,101.0553,101.9133,100.2505,101.5488,188576300
2008-02-12,102.4296,103.4925,101.7235,102.4903,256654400
2008-02-13,103.2647,104.0619,102.6042,103.5381,181967800
2008-02-14,103.9784,104.0164,102.3384,102.6270,215207200
2008-02-15,102.1183,102.6649,101.6703,102.6042,154110300
2008-02-19,103.8038,103.9329,102.2018,102.8927,145190000
2008-02-20,101.7311,103.6747,101.5564,103.1964,220085700
2008-02-21,103.7582,104.0240,101.7918,102.3384,201051200
2008-02-22,102.4751,103.1433,100.8731,102.9686,205491000
2008-02-25,102.9079,104.5099,102.3309,104.2669,190107000
2008-02-26,103.8266,105.4969,103.6368,105.0490,212420700
2008-02-27,104.4416,105.6412,104.3277,104.9427,168395800
2008-02-28,104.1986,104.7453,103.6747,103.9177,170831100
2008-02-29,102.9534,103.0142,100.8124,101.6020,252715200
2008-03-03,101.0857,101.5944,100.4024,101.3590,189483500
2008-03-04,100.3948,101.2831,99.4533,100.9718,282513100
2008-03-05,101.2983,102.3233,100.4783,101.6096,270681400
2008-03-06,100.9642,101.1464,99.1193,99.5065,247911700
2008-03-07,98.5270,100.0228,97.6235,98.4815,326434600
2008-03-10,98.5802,98.6485,96.8719,97.1832,235683600
2008-03-11,99.2483,100.7668,97.9045,100.6757,341440600
2008-03-12,100.7820,101.5640,99.5824,99.7342,229161100
2008-03-13,98.4056,100.7061,97.6387,99.9544,351504200
2008-03-14,100.8048,100.8351,97.0162,98.4056,484687800
2008-03-17,96.0975,98.1398,95.7178,97.4110,405311100
2008-03-18,99.1724,101.5033,98.6865,101.4577,334416600
2008-03-19,101.8449,102.2322,98.7320,98.9446,345971600
2008-03-20,99.2196,101.4016,98.6169,100.7683,245320700
2008-03-24,101.7067,103.6141,101.6533,102.7825,208977300
2008-03-25,102.8893,103.4157,102.0577,102.8817,192947200
2008-03-26,102.5841,103.0648,101.5542,101.6228,196934300
2008-03-27,102.3858,102.5689,100.9820,101.3024,225153200
2008-03-28,101.4626,101.7449,99.9901,100.3335,180896100
2008-03-31,100.1656,101.2642,100.0130,100.6844,166692100
2008-04-01,101.9356,104.3999,101.8593,104.2244,254547300
2008-04-02,104.5601,105.0331,103.7438,104.2931,210910800
2008-04-03,103.7285,104.8577,103.5378,104.5525,175884800
2008-04-04,104.6135,105.2544,103.8506,104.4380,204446800
2008-04-07,105.1857,105.7198,104.3236,104.4915,154245500
2008-04-08,103.9040,104.4609,103.7209,104.3846,148937300
2008-04-09,104.2244,104.3694,102.9122,103.6293,195610600
2008-04-10,103.3165,104.2702,102.9198,103.7743,192967800
2008-04-11,102.6070,103.0876,101.4779,101.7602,222973300
2008-04-14,101.6152,101.8822,101.1269,101.4168,160522000
2008-04-15,101.9127,101.9967,100.9591,101.6533,172389200
2008-04-16,102.6451,104.4533,102.6299,104.4075,189268900
2008-04-17,103.7743,104.7127,103.4996,104.5601,179665700
2008-04-18,106.0021,106.4751,105.4833,105.6511,218530600
2008-04-21,105.4604,106.0326,105.1705,105.7045,118587400
2008-04-22,105.4299,105.5214,104.4457,105.2391,162166000
2008-04-23,105.3536,105.8800,104.6135,105.0713,193309000
2008-04-24,105.3459,106.6124,104.5525,105.5290,229381300
2008-04-25,106.3530,106.7268,105.2162,106.5056,190788100
2008-04-28,106.7192,107.0015,106.3378,106.5285,105610200
2008-04-29,106.3454,106.6048,105.7503,106.1089,125514100
2008-04-30,106.2691,107.2609,105.4833,105.4833,208395900
2008-05-01,105.5748,107.6653,105.4909,107.6653,187279500
2008-05-02,108.5960,108.6189,107.2380,107.9628,181585500
2008-05-05,107.6119,108.0391,107.1236,107.4440,118504500
2008-05-06,106.8260,108.4892,106.5743,108.3748,179339800
2008-05-07,108.2527,108.3672,106.1470,106.4446,199267300
2008-05-08,106.6124,107.0549,106.0326,106.1699,178321200
2008-05-09,105.7427,106.3454,105.6282,105.9715,152588200
2008-05-12,106.2386,107.2380,105.8418,107.1617,147865900
2008-05-13,107.4211,107.4898,106.6048,107.1770,159132200
2008-05-14,107.6271,108.4892,107.1617,107.3982,181910800
2008-05-15,107.6042,108.8173,107.4440,108.7410,166927000
2008-05-16,108.9928,109.0004,108.0391,108.8402,204236800
2008-05-19,108.9546,110.0914,108.5655,109.1377,165664400
2008-05-20,108.5426,108.5960,107.5737,108.2527,178552100
2008-05-21,108.1917,108.4282,106.0478,106.4217,252724800
2008-05-22,106.3759,106.9405,106.0478,106.4369,170820400
2008-05-23,106.0860,106.5514,104.9187,105.0102,181376400
2008-05-27,105.1323,106.0478,104.9263,105.7884,168322900
2008-05-28,106.1775,106.8108,105.2849,106.2767,181288100
2008-05-29,106.1470,107.5203,106.1089,106.8108,173927200
2008-05-30,107.1694,107.3753,106.7650,107.0778,117362000
2008-06-02,106.6811,106.7040,105.2849,105.9715,181069900
2008-06-03,106.2767,106.5209,104.6974,105.3536,271965700
2008-06-04,105.0560,106.1699,104.8729,105.3002,246637700
2008-06-05,105.7274,107.4898,105.5290,107.4059,237867100
2008-06-06,106.4675,106.6582,103.9269,103.9803,384276300
2008-06-09,104.4152,104.9034,103.3089,104.2321,228263900
2008-06-10,103.5073,104.5983,103.2631,103.7133,260234900
2008-06-11,103.7361,103.9574,102.1798,102.1874,283890100
2008-06-12,102.6909,103.6599,101.8670,102.5765,252791800
2008-06-13,103.1258,104.1558,102.5536,103.8735,244726900
2008-06-16,103.4157,104.4686,103.3471,103.9345,185832500
2008-06-17,104.5754,104.6135,103.2784,103.4310,191707700
2008-06-18,102.7596,103.3928,102.0119,102.4239,265893000
2008-06-19,102.3476,103.1792,101.8517,102.5536,304204900
2008-06-20,101.8635,102.0552,100.6212,100.8973,289275700
2008-06-23,101.2883,101.3957,100.6979,100.7976,165096400
2008-06-24,100.4909,101.5567,99.8314,100.5982,267300600
2008-06-25,101.0046,102.2929,100.6366,101.0736,287853900
2008-06-26,100.1228,100.7746,98.2134,98.3284,297775000
2008-06-27,98.3668,98.8115,97.4159,97.7917,303423400
2008-06-30,98.0677,98.8499,97.6153,98.1367,258842600
2008-07-01,97.0172,98.5125,96.5648,98.4435,388622000
2008-07-02,98.7579,99.0416,96.5801,96.7565,288064600
2008-07-03,97.4696,97.4696,95.8440,96.8562,239352500
2008-07-07,97.2242,97.6460,95.0235,95.8670,372427300
2008-07-08,95.8440,97.6843,95.2382,97.5693,375973700
2008-07-09,97.7687,97.9527,95.3839,95.6906,336729400
2008-07-10,95.4146,96.4574,94.7628,96.0817,436475700
2008-07-11,95.0618,96.5418,93.9269,94.9621,481124600
2008-07-14,96.0510,96.2350,93.8579,94.1033,322720800
2008-07-15,93.3978,94.6938,92.0329,92.7767,502502500
2008-07-16,93.1295,95.5219,92.8611,95.0542,371642900
2008-07-17,95.9590,96.8178,95.1538,96.0050,375490600
2008-07-18,96.7488,96.9405,95.9667,96.6031,267030100
2008-07-21,97.0095,97.2319,95.9973,96.6568,222863000
2008-07-22,95.9667,97.9987,95.7366,97.7533,296904200
2008-07-23,98.0677,99.0339,97.8070,98.2824,311698400
2008-07-24,98.4128,98.4665,95.9743,96.2427,248634500
2008-07-25,96.5341,96.9942,95.9820,96.2197,219131000
2008-07-28,96.2427,96.6645,94.6401,94.8088,205201300
2008-07-29,95.0695,96.9098,94.8088,96.8332,261505600
2008-07-30,97.4696,98.6122,96.8332,98.5585,354710000
2008-07-31,97.6920,98.5892,97.1015,97.2549,277402100
2008-08-01,97.4773,97.6000,96.2044,96.7411,248690900
2008-08-04,96.6491,96.7258,95.6676,95.8440,188239600
2008-08-05,96.6338,98.5815,95.8286,98.4281,251577600
2008-08-06,98.1674,99.1489,97.7533,98.8652,209555400
2008-08-07,98.1214,98.4895,97.0325,97.3929,246312500
2008-08-08,97.0632,99.6320,96.9098,99.2026,260811700
2008-08-11,99.2793,100.8436,99.0953,100.2301,249425800
2008-08-12,99.9004,100.2225,98.7118,99.1873,213200800
2008-08-13,98.7579,99.4173,97.8990,98.5892,256393200
2008-08-14,98.0294,99.9004,97.9604,99.3330,239555300
2008-08-15,99.6320,100.0691,99.1489,99.8161,181000800
2008-08-18,100.0154,100.0538,97.8914,98.4511,172275100
2008-08-19,97.7073,97.9144,97.0249,97.3776,194673700
2008-08-20,97.6843,98.1137,96.8792,97.8300,225498200
2008-08-21,97.1936,98.4895,97.0785,97.9987,180609800
2008-08-22,98.6658,99.4173,97.9987,99.4173,167715300
2008-08-25,98.7655,99.4173,97.1936,97.4006,171936900
2008-08-26,97.4006,98.0524,97.0632,97.6843,159117200
2008-08-27,97.8070,98.7885,97.6153,98.6352,171032800
2008-08-28,99.1336,99.9464,99.0032,99.8314,167537100
2008-08-29,99.4787,99.7931,98.5431,98.7579,189195800
2008-09-02,99.7087,100.2301,97.7840,98.1444,252364900
2008-09-03,98.0601,98.5355,97.3316,98.0601,251947000
2008-09-04,97.3623,97.5616,95.0542,95.1078,340042500
2008-09-05,94.5404,95.8133,93.5512,95.4069,289503400
2008-09-08,98.1827,98.3361,95.4069,97.3776,364075300
2008-09-09,97.4619,97.6613,94.1647,94.4867,377326800
2008-09-10,95.0005,95.7750,93.9729,94.8701,298916600
2008-09-11,93.6432,96.4191,93.2445,96.2427,375369400
2008-09-12,95.3072,96.7795,94.9545,96.6875,297851200
2008-09-15,93.2675,96.3501,91.9332,92.0866,483607000
2008-09-16,89.8705,93.7966,89.7171,93.6279,581744300
2008-09-17,91.7415,93.4362,88.9503,89.4181,624095600
2008-09-18,90.5223,93.3902,87.2633,92.0713,776114700
2008-09-19,97.6961,98.6985,95.0976,95.7067,501087800
2008-09-22,95.9612,96.1925,92.8074,93.5400,249966500
2008-09-23,93.1853,94.0874,91.2036,91.4118,327470400
2008-09-24,92.0286,92.5299,90.8258,91.7048,311818400
2008-09-25,92.0672,94.0026,91.3270,93.1390,328253000
2008-09-26,91.6277,93.6865,91.3809,93.1853,285917400
2008-09-29,91.8667,92.0209,85.5670,85.8831,459562300
2008-09-30,87.5255,90.0624,85.2277,89.4378,328154400
2008-10-01,88.8826,89.9776,87.8648,89.4918,332783000
2008-10-02,88.6359,88.7593,85.6364,86.2455,365337800
2008-10-03,87.0243,89.0214,84.5723,85.0812,461798000
2008-10-06,82.6214,82.9839,77.6017,80.7477,610637500
2008-10-07,82.3824,82.7602,76.8383,77.1313,540012100
2008-10-08,75.1959,78.7892,74.6485,75.1882,725414800
2008-10-09,76.8460,77.5863,69.5902,69.9371,534485200
2008-10-10,66.8991,72.4355,64.4470,68.2408,871026300
2008-10-13,72.3815,78.1492,69.3588,78.1492,455584000
2008-10-14,80.7323,81.3723,74.8798,76.9925,546268300
2008-10-15,75.1497,75.4118,69.1738,69.4128,484627500
2008-10-16,70.3921,73.0754,66.7294,72.3044,708811200
2008-10-17,70.9318,76.0210,70.6697,71.8726,476649000
2008-10-20,73.5227,76.4142,72.5511,76.1906,321294200
2008-10-21,74.7718,76.0595,73.4224,73.9159,356502000
2008-10-22,71.8649,73.9159,67.4928,69.8909,516168000
2008-10-23,69.6210,71.2865,66.1666,70.7005,634666400
2008-10-24,64.8172,69.3357,64.7709,67.1150,545812600
2008-10-27,66.2899,69.0196,64.5396,64.7323,397288600
2008-10-28,67.3463,72.6668,65.1796,72.2967,639939500
2008-10-29,72.3044,74.9260,71.0167,71.7723,531270100
2008-10-30,73.8542,74.4403,71.6335,74.2552,414582100
2008-10-31,73.3145,76.0056,72.8518,74.6639,411394000
2008-11-03,74.6253,75.3270,73.9853,74.8798,205419400
2008-11-04,76.3834,77.7713,74.5714,77.4244,346793400
2008-11-05,76.4913,77.6557,73.2528,74.1704,387844100
2008-11-06,72.8364,73.5921,69.4437,70.0605,477721900
2008-11-07,70.6697,72.4817,69.7829,72.3738,380391000
2008-11-10,73.4147,73.6615,70.1068,71.4253,301773000
2008-11-11,69.9834,71.0475,68.3564,69.2200,418498200
2008-11-12,68.0326,68.5878,65.6345,66.1743,454330600
2008-11-13,66.4133,70.7314,63.2981,70.2996,753141900
2008-11-14,68.9425,70.9858,66.7140,66.7911,540352300
2008-11-17,66.6061,68.2870,65.6654,65.9044,415254900
2008-11-18,65.6576,67.2538,63.9304,67.1458,523811800
2008-11-19,66.2437,66.9839,62.3960,62.8432,558327600
2008-11-20,61.7868,63.6220,57.8697,58.1781,814180400
2008-11-21,59.7280,62.3805,57.3222,61.3164,718536500
2008-11-24,63.1670,67.0764,61.9642,65.5651,523305300
2008-11-25,67.3155,67.4774,64.6321,66.0509,454112400
2008-11-26,65.0022,68.7728,64.9560,68.6032,370134200
2008-11-28,68.3410,69.4976,68.2253,69.4668,118308100
2008-12-01,67.4774,67.5082,63.1208,63.3136,369927100
2008-12-02,64.3622,65.9198,63.2596,65.7502,469508400
2008-12-03,64.3082,67.7241,64.1078,67.3309,519863500
2008-12-04,66.3593,67.8938,64.5704,65.7733,444173800
2008-12-05,64.5010,68.1791,63.4138,67.8013,471905300
2008-12-08,69.6596,71.2326,67.9169,70.1685,412859300
2008-12-09,69.6827,71.0398,68.6109,69.0118,370790000
2008-12-10,69.6441,70.4461,68.6263,69.4822,396187400
2008-12-11,69.0427,70.1685,67.3694,67.8090,365061000
2008-12-12,65.9661,68.6803,65.6962,68.6186,415060400
2008-12-15,68.6417,68.7420,66.5367,67.6625,256694200
2008-12-16,70.8470,70.9550,67.9940,70.8470,377699500
2008-12-17,70.0451,71.2711,69.4437,70.1608,281819800
2008-12-18,70.4769,70.6851,68.0172,68.8499,374673300
2008-12-19,69.2635,70.4451,68.4784,68.5561,301451300
2008-12-22,68.8593,68.9293,66.4572,67.6777,243759500
2008-12-23,68.0431,68.3540,66.6982,66.9781,221625200
2008-12-24,67.2035,67.5300,66.8537,67.3668,62061600
2008-12-26,67.8176,67.8643,67.2424,67.7555,74767700
2008-12-29,67.8176,67.8876,66.5428,67.5611,127795900
2008-12-30,68.0275,69.2247,67.5378,69.1625,168256300
2008-12-31,69.2480,70.7172,69.0848,70.1497,193987200
2009-01-02,70.3052,72.6373,69.8466,72.2642,227566300
2009-01-05,72.0077,72.8083,71.4324,72.1787,240349700
2009-01-06,72.7928,73.4225,72.0465,72.6606,328260900
2009-01-07,71.5179,71.7200,70.1186,70.4840,280899200
2009-01-08,70.0876,70.8105,69.7066,70.7716,263834400
2009-01-09,70.8649,70.9893,66.3562,69.2558,330953600
2009-01-12,69.0614,69.1158,67.1724,67.5922,277858500
